%A,%T,%C,%G,GC_content,Shannon_entropy,Quartile1_GC,Quartile2_GC,Quartile3_GC,Quartile4_GC,Length,Virus_Name,Accession
0.25263540530716105,0.3060705198109778,0.207924391130498,0.23336968375136313,0.4412940748818611,1.9852817710696762,0.47307132459970885,0.39680232558139533,0.4694767441860465,0.4258720930232558,2751,cotton leaf curl bangalore virus,NC_007290.1
0.2588535962029938,0.3023001095290252,0.20408908360715589,0.2347572106608251,0.438846294267981,1.9852060852714712,0.47368421052631576,0.3795620437956204,0.47883211678832116,0.4233576642335766,2739,cotton leaf curl barasat virus,LC080677.1
0.24855282199710566,0.30716353111432704,0.22069464544138928,0.223589001447178,0.44428364688856725,1.9865432329735986,0.4934876989869754,0.37626628075253254,0.47756874095513746,0.42981186685962375,2764,cotton leaf curl gezira virus,NC_002510.1
0.2700145560407569,0.29912663755458513,0.2026928675400291,0.22816593886462883,0.4308588064046579,1.9840004554249941,0.4468704512372635,0.3784570596797671,0.46870451237263466,0.4294032023289665,2748,cotton leaf curl kokhran virus,NC_004583.1
0.2665214233841685,0.3028322440087146,0.2018881626724764,0.22875816993464052,0.43064633260711693,1.9831948783186881,0.45930232558139533,0.37590711175616837,0.4578488372093023,0.4296081277213353,2754,cotton leaf curl multan virus,NC_003199.1
0.26717281272595805,0.28344179320318147,0.22631959508315258,0.22306579898770787,0.4493853940708604,1.9922316246228957,0.47901591895803186,0.41329479768786126,0.4833574529667149,0.42196531791907516,2766,cotton yellow mosaic virus,NC_030310.1
0.256838905775076,0.324468085106383,0.189209726443769,0.22948328267477203,0.418693009118541,1.9723530771680275,0.4209726443768997,0.3708206686930091,0.46808510638297873,0.4148936170212766,2632,cowpea bright yellow mosaic virus,NC_055489.1
0.27188584650983416,0.3478596220593907,0.16351716158889318,0.216737369841882,0.38025453143077514,1.9460956141806953,0.3888888888888889,0.35185185185185186,0.3950617283950617,0.3852080123266564,2593,cowpea bright yellow mosaic virus,NC_055490.1
0.24560117302052786,0.3086510263929619,0.21737536656891496,0.2283724340175953,0.44574780058651026,1.9861099920729703,0.48533724340175954,0.3944281524926686,0.4442815249266862,0.45894428152492667,2728,cowpea golden mosaic virus,AF029217.1
0.2703096539162113,0.30418943533697634,0.2,0.2255009107468124,0.4255009107468124,1.9813807898390454,0.45335276967930027,0.3892128279883382,0.46938775510204084,0.3901018922852984,2745,crassocephalum yellow vein virus,NC_008794.1
0.28106624852998824,0.34065072520580164,0.16856134849078794,0.20972167777342218,0.3782830262642101,1.9494577461607634,0.3563579277864992,0.3557993730407524,0.42476489028213166,0.3761755485893417,2551,croton golden mosaic virus,NC_055463.1
0.2533486414083429,0.29927286643704554,0.22158438576349024,0.22579410639112132,0.44737849215461156,1.9892107578069993,0.49310872894333846,0.39663093415007655,0.47320061255742724,0.42660550458715596,2613,croton golden mosaic virus,NC_055464.1
0.27421109902067464,0.29778745012694957,0.1965904969169387,0.23141095393543706,0.42800145085237573,1.9822437127731598,0.46008708272859217,0.38316400580551524,0.4644412191582003,0.4043478260869565,2757,croton yellow vein mosaic virus,NC_004300.1
0.25428245146555006,0.2843547773125238,0.223829463266083,0.23753330795584315,0.46136277122192615,1.9941828901583551,0.4771341463414634,0.4170471841704718,0.4840182648401826,0.4672754946727549,2627,cucumber chlorotic leaf virus,NC_055582.1
0.2587386018237082,0.29141337386018235,0.22112462006079028,0.22872340425531915,0.44984802431610943,1.9912371018154347,0.4817629179331307,0.3905775075987842,0.4756838905775076,0.4513677811550152,2632,cucurbit leaf crumple virus,NC_002984.1
0.26653846153846156,0.30230769230769233,0.21384615384615385,0.2173076923076923,0.43115384615384617,1.9846367435748304,0.4276923076923077,0.41846153846153844,0.44,0.43846153846153846,2600,cucurbit leaf crumple virus,NC_002985.1
0.2595565749235474,0.29128440366972475,0.21483180428134557,0.23432721712538226,0.4491590214067278,1.9905993555444534,0.4801223241590214,0.40519877675840976,0.4831804281345566,0.42813455657492355,2616,dalechampia chlorotic mosaic virus,NC_018716.1
0.2663587374903772,0.306774441878368,0.19591993841416475,0.23094688221709006,0.4268668206312548,1.9803789444990445,0.4422187981510015,0.4,0.44838212634822805,0.4169230769230769,2598,dalechampia chlorotic mosaic virus,NC_018718.1
0.2627606038820992,0.30481667864845435,0.2038102084831057,0.22861250898634075,0.43242271746944644,1.9835062120498168,0.4618705035971223,0.3936781609195402,0.4676258992805755,0.40660919540229884,2782,datura leaf curl virus,NC_043531.1
0.2827613104524181,0.30187207488299533,0.1953978159126365,0.21996879875195008,0.4153666146645866,1.9777328646945376,0.38533541341653665,0.3962558502340094,0.48985959438377535,0.39001560062402496,2564,datura leaf distortion virus,NC_018715.1
0.2489419007310504,0.296652558676414,0.2177760677183532,0.23662947287418237,0.4544055405925356,1.9904155045992304,0.4884437596302003,0.4153846153846154,0.4876923076923077,0.42615384615384616,2599,datura leaf distortion virus,NC_018717.1
0.25351591413767577,0.3512213175425611,0.1702442635085122,0.22501850481125094,0.39526276831976315,1.9511817327057925,0.4088888888888889,0.3624260355029586,0.44592592592592595,0.363905325443787,2702,deinbollia mosaic virus,NC_029803.1
0.25407756433490397,0.32221819499818777,0.18847408481333816,0.23523015585357013,0.42370424066690826,1.9735833662183149,0.4528301886792453,0.3695652173913043,0.43333333333333335,0.4391304347826087,2759,deinbollia mosaic virus,NC_029804.1
0.24717789022966136,0.29155313351498635,0.21525885558583105,0.24601012066952122,0.46126897625535224,1.9915477399934105,0.48753894080996885,0.4174454828660436,0.48909657320872274,0.4510108864696734,2569,desmodium leaf distortion virus,NC_008494.1
0.24821002386634844,0.3015115354017502,0.21837708830548927,0.2319013524264121,0.4502784407319014,1.9888278730468112,0.4729299363057325,0.42289348171701113,0.4729299363057325,0.43243243243243246,2514,desmodium leaf distortion virus,NC_008495.1
0.23995576852193143,0.31920383339476593,0.20346479911537044,0.23737559896793217,0.4408403980833026,1.979865107478499,0.45132743362831856,0.443952802359882,0.45722713864306785,0.4108983799705449,2713,desmodium mottle virus,NC_040192.1
0.24322370798698953,0.2959884351282978,0.22623780267437657,0.23455005421033612,0.4607878568847127,1.9917202145918882,0.5094066570188133,0.4060693641618497,0.4884393063583815,0.4393063583815029,2767,desmodium mottle virus,NC_039001.1
0.26993865030674846,0.325920245398773,0.18634969325153375,0.21779141104294478,0.4041411042944785,1.9677556555642715,0.44171779141104295,0.3665644171779141,0.4233128834355828,0.38496932515337423,2608,dicliptera yellow mottle cuba virus,AJ549960.1
0.26083621020329883,0.3187571921749137,0.1986958189489835,0.22171077867280398,0.42040659762178745,1.9765511037584869,0.45314900153609833,0.3604294478527607,0.4386503067484663,0.4294478527607362,2607,dicliptera yellow mottle virus,NC_003856.1
0.20276988636363635,0.2688210227272727,0.2432528409090909,0.28515625,0.5284090909090909,1.988575192364716,0.5284090909090909,0.5227272727272727,0.5184659090909091,0.5440340909090909,2816,digitaria ciliaris striate mosaic virus,NC_018579.1
0.2447501810282404,0.2715423606082549,0.2338884866039102,0.2498189717595945,0.4837074583635047,1.997852051127826,0.5028985507246376,0.49782923299565845,0.4681159420289855,0.46599131693198265,2762,digitaria didactyla striate mosaic virus,NC_014547.1
0.25546094039244727,0.24768604220659016,0.2391706775268419,0.2576823398741207,0.4968530174009626,1.999387125204508,0.5362962962962963,0.5066666666666667,0.45185185185185184,0.492603550295858,2701,digitaria streak virus,NC_001478.1
0.26491035492133186,0.2897914379802415,0.2349066959385291,0.21039151115989754,0.4452982070984266,1.9895694042608365,0.48462664714494874,0.41142020497803805,0.4904831625183016,0.39473684210526316,2733,dolichos yellow mosaic virus,NC_024779.1
0.26693227091633465,0.2868525896414343,0.2263672582397682,0.21984788120246287,0.44621513944223107,1.9910512286106257,0.4652173913043478,0.3782608695652174,0.4753623188405797,0.46599131693198265,2761,dolichos yellow mosaic virus,NC_005338.1
0.2550943396226415,0.2630188679245283,0.20452830188679244,0.27735849056603773,0.48188679245283017,1.9909951537312125,0.5241691842900302,0.45098039215686275,0.46827794561933533,0.4841628959276018,2650,dragonfly-associated mastrevirus virus,NC_019497.1
0.2656759695541863,0.29684668358100763,0.20260964117433852,0.23486770569046755,0.4374773468648061,1.9857272584991048,0.4746008708272859,0.40144927536231884,0.47681159420289854,0.39710144927536234,2759,duranta leaf curl virus,NC_038980.1
0.2772710689529369,0.2823786939073331,0.1594308646479387,0.28091937249179133,0.44035023713973004,1.9651811399482129,0.47153284671532847,0.4072992700729927,0.4832116788321168,0.39941690962099125,2741,east african cassava mosaic cameroon virus,NC_004630.1
0.27016416845110636,0.2787294789436117,0.1966452533904354,0.2541042112776588,0.4507494646680942,1.9876393171716618,0.48714285714285716,0.39229671897289586,0.48142857142857143,0.442225392296719,2802,east african cassava mosaic cameroon virus,NC_004625.1
0.25670361101179834,0.2781551662495531,0.20307472291741152,0.26206649982123703,0.46514122273864855,1.9904587944415288,0.5007153075822603,0.413447782546495,0.5078683834048641,0.43857142857142856,2797,east african cassava mosaic kenya virus,NC_011583.1
0.28206051873198845,0.29322766570605185,0.16210374639769454,0.26260806916426516,0.4247118155619597,1.966106000714567,0.4409221902017291,0.4034582132564842,0.4697406340057637,0.38472622478386165,2776,east african cassava mosaic kenya virus,NC_011584.1
0.2792302106027596,0.28431372549019607,0.16848220769789396,0.2679738562091503,0.4364560639070443,1.9717801489522135,0.45348837209302323,0.41364296081277213,0.4738372093023256,0.40493468795355586,2754,east african cassava mosaic malawi virus,NC_022644.1
0.25927246790299574,0.29243937232524964,0.19971469329529243,0.2485734664764622,0.4482881597717546,1.986982289376713,0.4978601997146933,0.4037089871611983,0.4793152639087018,0.4122681883024251,2804,east african cassava mosaic malawi virus,NC_022645.1
0.259245960502693,0.28545780969479356,0.19676840215439856,0.2585278276481149,0.45529622980251344,1.9872540987197507,0.5043103448275862,0.4051724137931034,0.5014367816091954,0.4103299856527977,2785,east african cassava mosaic zanzibar virus,NC_004655.1
0.28013029315960913,0.2931596091205212,0.16359030039811798,0.2631197973217517,0.4267100977198697,1.9673303711837211,0.44782608695652176,0.402315484804631,0.4717800289435601,0.3849493487698987,2763,east african cassava mosaic zanzibar virus,NC_004656.1
0.2779978393950306,0.28808066258552395,0.1613251710478934,0.27259632697155206,0.43392149801944546,1.966420589081452,0.4452449567723343,0.40634005763688763,0.4755043227665706,0.40863309352517985,2777,east african cassava mosaic virus,NC_004676.1
0.2611647016791711,0.28188638799571275,0.19685602000714542,0.2600928903179707,0.45694891032511614,1.9877420543348983,0.49356223175965663,0.4114285714285714,0.48714285714285716,0.4357142857142857,2799,east african cassava mosaic virus,NC_004674.1
0.25437956204379564,0.304014598540146,0.20875912408759123,0.23284671532846715,0.44160583941605835,1.986003664454087,0.4642335766423358,0.40875912408759124,0.47007299270072994,0.4233576642335766,2740,eclipta yellow vein virus,NC_016660.1
0.24511610762992997,0.2642830814596388,0.21452266863251013,0.2760781422779211,0.49060081091043123,1.9936388036951065,0.5368731563421829,0.4690265486725664,0.47050147492625366,0.48600883652430044,2713,eleusine indica associated virus,NC_055572.1
0.26591075347476223,0.3127286027798098,0.2033650329188003,0.21799561082662766,0.4213606437454279,1.9789800090671423,0.45534407027818447,0.3713450292397661,0.4538799414348463,0.40497076023391815,2734,emilia yellow vein fujian virus,NC_055511.1
0.2662053896576839,0.3252002913328478,0.1908230152949745,0.2177713037144938,0.4085943190094683,1.9702212849939418,0.43731778425655976,0.33770014556040756,0.4606413994169096,0.3988355167394469,2746,emilia yellow vein thailand virus,KY373213.1
0.27376146788990824,0.32880733944954127,0.181651376146789,0.21577981651376146,0.3974311926605505,1.9636790390483654,0.4185022026431718,0.33627019089574156,0.44933920704845814,0.38563049853372433,2725,emilia yellow vein virus,NC_010307.1
0.2392883079157589,0.2719680464778504,0.24655047204066813,0.2421931735657226,0.4887436456063907,1.9980984986563144,0.5159883720930233,0.47895500725689405,0.4694767441860465,0.49056603773584906,2754,eragrostis curvula streak virus,NC_012664.1
0.20639642989959092,0.2770546671625139,0.23577538118259575,0.28077352175529935,0.5165489029378951,1.988902343383112,0.5610119047619048,0.47767857142857145,0.49255952380952384,0.5349182763744428,2689,eragrostis minor streak virus,NC_015553.1
0.21595047341587764,0.2713037144938092,0.23670793882010197,0.27603787327021123,0.5127458120903132,1.992807083424543,0.577259475218659,0.5109170305676856,0.48250728862973763,0.48034934497816595,2746,eragrostis streak virus,NC_010352.1
0.2635405307161032,0.30788804071246817,0.20283533260632497,0.2257360959651036,0.4285714285714286,1.9818598188766823,0.45997088791848617,0.38953488372093026,0.45494186046511625,0.40988372093023256,2751,erectites yellow mosaic virus,NC_009549.1
0.26102675343456255,0.31055676066522053,0.20824295010845986,0.22017353579175705,0.4284164859002169,1.9818241726739194,0.467438494934877,0.3670520231213873,0.4602026049204052,0.4190751445086705,2766,eupatorium yellow vein mosaic virus,NC_003556.1
0.2636528028933092,0.3023508137432188,0.21012658227848102,0.22386980108499097,0.433996383363472,1.9851690787511413,0.447178002894356,0.37626628075253254,0.4804630969609262,0.4320809248554913,2765,eupatorium yellow vein virus,NC_043119.1
0.2899739098024599,0.30786433097279164,0.18114051434960865,0.22102124487513977,0.4021617592247484,1.9689573712359558,0.4343283582089552,0.36065573770491804,0.3949329359165425,0.4187779433681073,2683,euphorbia caput-medusae latent virus,NC_030238.1
0.2588278121587186,0.31416090280305786,0.20131052056789225,0.22570076447033127,0.4270112850382235,1.9797074493784907,0.4620991253644315,0.38427947598253276,0.45269286754002913,0.4090247452692867,2747,euphorbia leaf curl guangxi virus,NC_038881.1
0.26656955571740715,0.29570284049526585,0.20174799708667152,0.2359796067006555,0.437727603787327,1.9857593885743514,0.4620991253644315,0.3930131004366812,0.47667638483965014,0.4192139737991266,2746,euphorbia leaf curl virus,NC_005319.1
0.26692307692307693,0.2815384615384615,0.21461538461538462,0.23692307692307693,0.45153846153846156,1.992136666230441,0.4553846153846154,0.4046153846153846,0.4753846153846154,0.4707692307692308,2600,euphorbia mosaic peru virus,NC_039082.1
0.2613853807883659,0.2763107539226942,0.22579410639112132,0.2365097588978186,0.46230386528893996,1.9954178986018416,0.48238897396630936,0.42572741194486985,0.48238897396630936,0.45871559633027525,2613,euphorbia mosaic virus,NC_008304.1
0.26940814757878556,0.29515757109915447,0.21406610299769407,0.22136817832436587,0.43543428132205997,1.9870021394985549,0.4276923076923077,0.44086021505376344,0.4276923076923077,0.445468509984639,2602,euphorbia mosaic virus,NC_008305.1
0.2625411937019407,0.2965946539729037,0.20102526547052363,0.239838886854632,0.44086415232515563,1.9859208613772668,0.45454545454545453,0.3967789165446559,0.4773060029282577,0.43484626647144947,2731,euphorbia yellow leaf curl virus,NC_038976.1
0.2671521655806823,0.266002299731698,0.22690686086623227,0.2399386738213875,0.4668455346876198,1.9965617639298472,0.4785276073619632,0.4217791411042945,0.4677914110429448,0.4992343032159265,2609,euphorbia yellow mosaic virus,NC_012553.1
0.273855702094647,0.28238944918541503,0.21489526764934058,0.22885958107059737,0.443754848719938,1.9904411873483132,0.4549689440993789,0.4310077519379845,0.4363354037267081,0.45271317829457364,2578,euphorbia yellow mosaic virus,NC_012554.1
0.27807666442501683,0.2972427706792199,0.17484868863483524,0.24983187626092804,0.4246805648957633,1.9735075980807837,0.4253028263795424,0.4166666666666667,0.4158815612382234,0.44086021505376344,2974,exomis microphylla latent virus,NC_037065.1
0.2437066763954761,0.29916089018606346,0.22364100693177671,0.2334914264866837,0.45713243341846044,1.9904447484195393,0.48905109489051096,0.4145985401459854,0.48613138686131385,0.4387755102040816,2741,french bean leaf curl virus,NC_018090.1
0.29123060267051604,0.2998917358354385,0.1891014074341393,0.21977625405990617,0.4088776614940455,1.9741542462710582,0.4841040462427746,0.3564213564213564,0.3708513708513709,0.42424242424242425,2771,french bean severe leaf curl virus,NC_018453.1
0.25886402753872634,0.30774526678141134,0.21239242685025816,0.22099827882960413,0.43339070567986226,1.9839910055493168,0.4724517906336088,0.38705234159779617,0.43112947658402206,0.44291609353507566,2905,grapevine geminivirus a,NC_031340.1
0.2476606363069245,0.33873986275733,0.15938864628820962,0.25421085464753584,0.4135995009357455,1.9522843329001192,0.4369538077403246,0.4077306733167082,0.3807740324594257,0.428927680798005,3206,grapevine red blotch virus,NC_022002.1
0.24263368497635504,0.3102946526009458,0.2008002910149145,0.24627137140778466,0.44707166242269913,1.9825723715942767,0.4949053857350801,0.3813682678311499,0.487627365356623,0.42441860465116277,2749,hedyotis uncinella yellow mosaic virus,NC_038448.1
0.2732743362831858,0.28601769911504427,0.19539823008849558,0.24530973451327434,0.4407079646017699,1.985536635490073,0.48583569405099153,0.35127478753541075,0.4801699716713881,0.44554455445544555,2825,hemidesmus yellow mosaic virus,NC_022073.1
0.2654600301659125,0.27941176470588236,0.2209653092006033,0.2341628959276018,0.4551282051282051,1.9936486870335397,0.48265460030165913,0.4057315233785822,0.49924585218702866,0.43288084464555054,2652,hibiscus golden mosaic virus,NC_055521.1
0.2820708031975638,0.29577464788732394,0.19908641035401597,0.2230681385610963,0.4221545489151123,1.9812257370635897,0.4253048780487805,0.4018264840182648,0.4611872146118721,0.4003044140030441,2627,hibiscus golden mosaic virus,NC_055522.1
0.24855491329479767,0.3090558766859345,0.20423892100192678,0.23815028901734103,0.4423892100192678,1.9837805799231258,0.46141975308641975,0.4036979969183359,0.4699537750385208,0.4345146379044684,2595,hibiscus yellow vein leaf curl virus,MF140451.1
0.25727802037845704,0.299490538573508,0.2096069868995633,0.2336244541484716,0.4432314410480349,1.9874311744183426,0.46142649199417757,0.4177583697234352,0.4745269286754003,0.4192139737991266,2748,hollyhock leaf curl virus,NC_038884.1
0.256,0.308,0.20981818181818182,0.22618181818181818,0.436,1.984242546214036,0.4556040756914119,0.39680232558139533,0.4570596797671033,0.43459302325581395,2750,hollyhock yellow vein mosaic virus,NC_016649.1
0.25821767713659605,0.2976625273922571,0.2070854638422206,0.23703433162892623,0.4441197954711468,1.9874925810732913,0.4649122807017544,0.4131386861313869,0.47076023391812866,0.42773722627737226,2738,hollyhock yellow vein virus,NC_055499.1
0.25610632183908044,0.30028735632183906,0.20581896551724138,0.2377873563218391,0.44360632183908044,1.9866075859786874,0.47270114942528735,0.3706896551724138,0.5043103448275862,0.4267241379310345,2784,honeysuckle yellow vein virus,NC_005807.1
0.25806451612903225,0.30498533724340177,0.2122434017595308,0.22470674486803519,0.436950146627566,1.9854188974434308,0.46774193548387094,0.41055718475073316,0.45454545454545453,0.4149560117302053,2728,horsegram yellow mosaic virus,NC_005635.1
0.2809114680612626,0.31303698169592825,0.19163242435562197,0.21441912588718715,0.40605155024280914,1.9722037072343885,0.4349775784753363,0.3901345291479821,0.4499252615844544,0.3492537313432836,2677,horsegram yellow mosaic virus,NC_005636.1
0.2805194805194805,0.3081168831168831,0.18084415584415584,0.2305194805194805,0.4113636363636364,1.971939579692972,0.4103896103896104,0.38181818181818183,0.3961038961038961,0.45714285714285713,3080,horseradish curly top virus,NC_002543.1
0.24614197530864199,0.28896604938271603,0.22685185185185186,0.23804012345679013,0.464891975308642,1.9937715473226785,0.4845679012345679,0.4367283950617284,0.48148148148148145,0.4567901234567901,2592,hybanthus yellow mosaic virus,NC_055543.1
0.24227353463587922,0.29449378330373,0.21882770870337478,0.244404973357016,0.4632326820603908,1.9914061833272494,0.5007112375533428,0.40767045454545453,0.46875,0.4758522727272727,2815,indian cassava mosaic virus,NC_001932.1
0.2551984877126654,0.3051039697542533,0.20982986767485823,0.22986767485822307,0.4396975425330813,1.9856124291624682,0.5022692889561271,0.39636913767019666,0.47806354009077157,0.3821752265861027,2645,indian cassava mosaic virus,NC_001933.1
0.24404304381245195,0.2905457340507302,0.21521906225980014,0.2501921598770177,0.46541122213681785,1.9917260311740057,0.5092307692307693,0.4377880184331797,0.46153846153846156,0.45314900153609833,2602,jacquemontia mosaic yucatan virus,NC_038796.1
0.26399073716711696,0.3130065611732922,0.19567734465457354,0.22732535700501738,0.4230027016595909,1.9781086081696744,0.4312210200927357,0.3888888888888889,0.46141975308641975,0.4104938271604938,2591,jacquemontia mosaic yucatan virus,NC_038797.1
0.2602792862684251,0.2959658650116369,0.2156710628394104,0.22808378588052755,0.443754848719938,1.9889495079647843,0.453416149068323,0.4232558139534884,0.4906832298136646,0.4077519379844961,2578,jacquemontia yellow mosaic virus,NC_040181.1
0.2443508234392953,0.28648027575641516,0.2240520873228648,0.24511681348142475,0.4691689008042895,1.9941586378428113,0.5138036809815951,0.450229709035222,0.4609494640122512,0.45176110260336905,2611,jacquemontia yellow mosaic virus,NC_038960.1
0.25560361777428237,0.32677939441604403,0.19150609516319309,0.22611089264648054,0.4176169878096736,1.9719660732261712,0.4283464566929134,0.389937106918239,0.4481132075471698,0.40408805031446543,2543,jacquemontia yellow vein virus,NC_050697.1
0.23713733075435203,0.28820116054158607,0.2239845261121857,0.2506769825918762,0.4746615087040619,1.9934772640638638,0.5309597523219814,0.44272445820433437,0.4674922600619195,0.4574961360123648,2585,jacquemontia yellow vein virus,NC_043526.1
0.24002900652646847,0.271211022480058,0.2422044960116026,0.24655547498187091,0.4887599709934735,1.9982347243824958,0.5312046444121916,0.4463768115942029,0.5166908563134979,0.4608695652173913,2758,jatropha leaf curl gujarat virus,NC_038962.1
0.2847247539190667,0.2577469923441487,0.22493620123951877,0.23259205249726578,0.4575282537367845,1.993728315777804,0.5109489051094891,0.4008746355685131,0.48104956268221577,0.43731778425655976,2743,jatropha leaf curl virus,NC_011268.1
0.24744897959183673,0.28644314868804666,0.2259475218658892,0.2401603498542274,0.4661078717201166,1.994314151880622,0.5160349854227405,0.44169096209912534,0.49271137026239065,0.4139941690962099,2744,jatropha leaf yellow mosaic virus,NC_038956.1
0.24343065693430657,0.28868613138686133,0.22627737226277372,0.2416058394160584,0.4678832116788321,1.9938796502440561,0.5051094890510949,0.4306569343065693,0.5080291970802919,0.42773722627737226,2740,jatropha mosaic india virus,NC_038449.1
0.24955052139518158,0.29198130169003955,0.21251348435814454,0.2459546925566343,0.4584681769147788,1.9908555252652227,0.5050359712230216,0.42158273381294964,0.4762589928057554,0.43103448275862066,2781,jatropha mosaic nigeria virus,NC_019034.1
0.23486590038314176,0.28237547892720305,0.23448275862068965,0.2482758620689655,0.48275862068965514,1.9957055019773022,0.5291411042944786,0.45329249617151607,0.5061349693251533,0.442572741194487,2610,jatropha mosaic virus,NC_024012.1
0.24227202472952086,0.29675425038639874,0.2098145285935085,0.2511591962905719,0.4609737248840804,1.9889433243094412,0.482225656877898,0.4312210200927357,0.508500772797527,0.42194744976816073,2588,jatropha mosaic virus,NC_024013.1
0.2720348204570185,0.2966993108451215,0.200943054044251,0.230322814653609,0.43126586869786,1.9841083549377083,0.45573294629898403,0.409288824383164,0.4702467343976778,0.3898550724637681,2757,jatropha yellow mosaic virus,NC_011309.1
0.25474452554744526,0.31496350364963505,0.2,0.23029197080291972,0.4302919708029197,1.9797938176536802,0.4583941605839416,0.37518248175182484,0.44379562043795623,0.44379562043795623,2740,juncus maritimus geminivirus 1,MG001958.1
0.2519223727572318,0.29586232149395825,0.21933357744415966,0.23288172830465032,0.45221530574880997,1.9905634734119997,0.49560117302052786,0.4055636896046852,0.4816983894582723,0.4260614934114202,2731,kudzu mosaic virus,NC_009645.1
0.25673652694610777,0.33083832335329344,0.19535928143712575,0.21706586826347304,0.4124251497005988,1.970172670275431,0.4086826347305389,0.4026946107784431,0.45209580838323354,0.38622754491017963,2672,kudzu mosaic virus,NC_009647.1
0.2552790346907994,0.29260935143288086,0.222473604826546,0.22963800904977374,0.4521116138763197,1.991454721836015,0.48717948717948717,0.43137254901960786,0.473604826546003,0.416289592760181,2652,leonurus mosaic virus,NC_038450.1
0.268978102189781,0.29525547445255473,0.20364963503649636,0.2321167883211679,0.43576642335766425,1.9858365410448036,0.46715328467153283,0.3781021897810219,0.491970802919708,0.4058394160583942,2740,lindernia anagallis yellow vein virus,NC_009550.1
0.26241391808626313,0.31098223994200797,0.20188474084813338,0.2247191011235955,0.42660384197172885,1.9805469377101863,0.46879535558780844,0.3695652173913043,0.45217391304347826,0.41594202898550725,2759,lisianthus enation leaf curl virus,NC_031466.1
0.2544529262086514,0.27844420210832427,0.23300617957106506,0.2340966921119593,0.46710287168302433,1.9960938870840865,0.487627365356623,0.4375,0.4883720930232558,0.45494186046511625,2751,ludwigia yellow vein vietnam virus,NC_038451.1
0.2577955039883974,0.2824510514865845,0.2237128353879623,0.23604060913705585,0.45975344452501815,1.9942707973966982,0.4818577648766328,0.4463768115942029,0.4862119013062409,0.4246376811594203,2758,ludwigia yellow vein virus,NC_007210.1
0.2658643326039387,0.29941648431801604,0.20860685630926332,0.2261123267687819,0.43471918307804525,1.9857224655052723,0.45985401459854014,0.41253644314868804,0.45985401459854014,0.4067055393586006,2742,luffa yellow mosaic virus,NC_004824.1
0.27939550313306305,0.31625506819019533,0.21009952082565425,0.19424990785108737,0.4043494286767416,1.971343406524104,0.37610619469026546,0.3938053097345133,0.42920353982300885,0.4182621502209131,2713,luffa yellow mosaic virus,NC_004825.1
0.28328402366863903,0.3187869822485207,0.1875,0.21042899408284024,0.3979289940828402,1.967261624883346,0.4393491124260355,0.40236686390532544,0.4245562130177515,0.3254437869822485,2704,lycianthes yellow mosaic virus,NC_040187.1
0.28851744186046513,0.3008720930232558,0.19549418604651161,0.21511627906976744,0.4106104651162791,1.9759564222715922,0.45348837209302323,0.3706395348837209,0.436046511627907,0.38226744186046513,2752,lycianthes yellow mosaic virus,NC_038978.1
0.24393019726858878,0.2905918057663126,0.22420333839150228,0.24127465857359637,0.4654779969650986,1.993164758645321,0.45220030349013657,0.4264036418816389,0.5144157814871017,0.46889226100151743,2636,macroptilium bright mosaic virus,NC_031452.1
0.2594984802431611,0.31990881458966564,0.18693009118541035,0.2336626139817629,0.4205927051671733,1.9734238224699288,0.42249240121580545,0.36930091185410335,0.4787234042553192,0.41185410334346506,2632,macroptilium common mosaic virus,NC_031448.1
0.2729022324865281,0.3525789068514242,0.15973826020015397,0.21478060046189376,0.37451886066204776,1.9408808910800852,0.37750385208012327,0.3553846153846154,0.38366718027734975,0.38153846153846155,2598,macroptilium common mosaic virus,NC_031453.1
0.2403071017274472,0.2786948176583493,0.236084452975048,0.24491362763915547,0.48099808061420346,1.996790985117471,0.5145929339477726,0.4423963133640553,0.5069124423963134,0.4601226993865031,2605,macroptilium golden mosaic virus,NC_010952.1
0.2502937720329025,0.29494712103407755,0.22013317665491577,0.2346259302781042,0.45475910693301996,1.9911121585223814,0.46551724137931033,0.4278996865203762,0.5094043887147336,0.4162754303599374,2553,macroptilium golden mosaic virus,NC_010953.1
0.2630975143403442,0.33040152963671127,0.1835564053537285,0.22294455066921606,0.40650095602294456,1.9663517521009353,0.4226646248085758,0.36085626911314983,0.44495412844036697,0.39755351681957185,2615,macroptilium mosaic puerto rico virus,NC_004097.1
0.2870478413068845,0.34033450019447686,0.16491637495138078,0.20770128354725786,0.37261765849863865,1.9458405628195556,0.3613707165109034,0.36236391912908245,0.41835147744945567,0.3483670295489891,2571,macroptilium mosaic puerto rico virus,NC_004098.1
0.2645722937168811,0.29295987887963665,0.20741862225586677,0.23504920514761543,0.44246782740348223,1.9881397817576183,0.45151515151515154,0.4009077155824508,0.4712121212121212,0.4462934947049924,2642,macroptilium yellow mosaic florida virus,NC_004099.1
0.28867562380038386,0.32629558541266795,0.1765834932821497,0.20844529750479845,0.3850287907869482,1.9579512000276484,0.38095238095238093,0.3778801843317972,0.43164362519201227,0.3496932515337423,2605,macroptilium yellow mosaic florida virus,NC_004100.1
0.26425855513307983,0.28973384030418253,0.21102661596958175,0.2349809885931559,0.44600760456273764,1.9897983092400586,0.4520547945205479,0.3981762917933131,0.487062404870624,0.44680851063829785,2630,macroptilium yellow mosaic virus,NC_010647.1
